datetime,mean_deg_lat,mean_deg_long
2021-06-25T00:00:32Z,51.835166666666666,130.31133333333332
2021-06-25T00:00:33Z,51.83533333333333,130.31116666666668
2021-06-25T00:00:34Z,51.83683333333333,130.3095
2021-06-25T00:00:35Z,51.837666666666664,130.30866666666665
2021-06-25T00:00:36Z,51.8385,130.30766666666668
2021-06-25T00:00:37Z,51.839333333333336,130.30666666666667
2021-06-25T00:00:38Z,51.84016666666667,130.30566666666667
2021-06-25T00:00:39Z,51.841,130.30466666666666
2021-06-25T00:00:40Z,51.841833333333334,130.30383333333333
2021-06-25T00:00:41Z,51.842666666666666,130.30283333333333
2021-06-25T00:00:42Z,51.843333333333334,130.30216666666666
2021-06-25T00:00:43Z,51.844166666666666,130.30133333333333
2021-06-25T00:00:44Z,51.844833333333334,130.30033333333333
2021-06-25T00:00:45Z,51.8455,130.2995
2021-06-25T00:00:46Z,51.84616666666667,130.29866666666666
2021-06-25T00:00:47Z,51.846833333333336,130.29766666666666
2021-06-25T00:00:48Z,51.8475,130.29683333333332
2021-06-25T00:00:49Z,51.848,130.29583333333332
2021-06-25T00:00:50Z,51.84866666666667,130.295
2021-06-25T00:00:51Z,51.849333333333334,130.294
2021-06-25T00:00:52Z,51.849833333333336,130.29316666666668
2021-06-25T00:00:53Z,51.8505,130.29233333333335
2021-06-25T00:00:54Z,51.851166666666664,130.2915
2021-06-25T00:00:55Z,51.852,130.29066666666668
2021-06-25T00:00:56Z,51.852666666666664,130.28983333333332
2021-06-25T00:00:57Z,51.8535,130.289
2021-06-25T00:00:58Z,51.854166666666664,130.28816666666665
2021-06-25T00:00:59Z,51.85483333333333,130.28733333333332
2021-06-25T00:01:00Z,51.87766666666667,130.27066666666667
2021-06-25T00:01:01Z,51.8975,130.2435
2021-06-25T00:01:02Z,51.91916666666667,130.21366666666665
2021-06-25T00:01:03Z,51.943,130.18083333333334
2021-06-25T00:01:04Z,51.96933333333333,130.1445
2021-06-25T00:01:05Z,51.998666666666665,130.10416666666666
2021-06-25T00:01:06Z,52.031333333333336,130.059
2021-06-25T00:01:07Z,52.06816666666667,130.00816666666665
2021-06-25T00:01:08Z,52.10933333333333,130.61566666666667
2021-06-25T00:01:09Z,52.1565,130.54966666666667
2021-06-25T00:01:10Z,52.21,130.47483333333332
2021-06-25T00:01:11Z,52.26766666666666,130.39166666666668
2021-06-25T00:01:12Z,52.31966666666667,130.307
2021-06-25T00:01:13Z,52.38166666666667,130.20466666666667
2021-06-25T00:01:14Z,52.45666666666666,130.07916666666668
2021-06-25T00:01:15Z,52.541,129.94616666666667
2021-06-25T00:01:16Z,52.64383333333333,129.78683333333333
2021-06-25T00:01:17Z,52.11216666666667,129.58
2021-06-25T00:01:18Z,52.27316666666667,129.349
2021-06-25T00:01:19Z,52.3175,129.24233333333333
2021-06-25T00:01:20Z,52.35066666666667,129.16366666666667
2021-06-25T00:01:21Z,52.3575,129.14833333333334
2021-06-25T00:01:22Z,52.3145,129.24983333333333
2021-06-26T00:00:00Z,52.312666666666665,129.25416666666666
2021-06-26T00:00:01Z,52.279833333333336,129.32983333333334
2021-06-26T00:00:02Z,52.26283333333333,129.37016666666668
2021-06-26T00:00:03Z,52.22366666666667,129.46583333333334
2021-06-26T00:00:04Z,52.181333333333335,129.5695
2021-06-26T00:00:05Z,52.153,129.63883333333334
2021-06-26T00:00:06Z,52.13283333333333,129.68833333333333
2021-06-26T00:00:07Z,52.1175,129.7255
2021-06-26T00:00:08Z,52.10666666666667,129.75616666666667
2021-06-26T00:00:09Z,52.098,129.78066666666666
