datetime,mean_ext
2021-06-14T00:00:42Z,15.886771539823009
2021-06-14T00:00:43Z,15.887237769911504
2021-06-14T00:00:44Z,15.885689097345132
2021-06-14T00:00:45Z,15.886762234794908
2021-06-14T00:00:46Z,15.885541315882561
2021-06-14T00:00:47Z,15.88415561061947
2021-06-14T00:00:48Z,15.881164042553191
2021-06-14T00:00:49Z,15.877552655807365
2021-06-14T00:00:50Z,15.87578292079208
2021-06-14T00:00:51Z,15.87498817699115
2021-06-14T00:00:52Z,15.875103608065087
2021-06-14T00:00:53Z,15.877357355021216
2021-06-14T00:00:54Z,15.878900601131543
2021-06-14T00:00:55Z,15.88049780375487
2021-06-14T00:00:56Z,15.878884566371681
2021-06-14T00:00:57Z,15.880263368794326
2021-06-14T00:00:58Z,15.878101804032543
2021-06-14T00:00:59Z,15.875897375886526
2021-06-14T00:01:00Z,15.82094588409007
2021-06-14T00:01:01Z,15.774312118873022
2021-06-14T00:01:02Z,15.727222604124545
2021-06-14T00:01:03Z,15.674718309260832
2021-06-14T00:01:04Z,15.637861260053619
2021-06-14T00:01:05Z,15.589626534466477
2021-06-14T00:01:06Z,15.542723823823824
2021-06-14T00:01:07Z,15.546169639065818
2021-06-14T00:01:08Z,15.561911627906976
2021-06-14T00:01:09Z,15.57471496969697
2021-06-14T00:01:10Z,15.59637183006536
2021-06-14T00:01:11Z,15.621734066713982
2021-06-14T00:01:12Z,15.640770015455951
2021-06-14T00:01:13Z,15.662911989795917
2021-06-14T00:01:14Z,15.699061720226844
2021-06-14T00:01:15Z,15.743644102019129
2021-06-14T00:01:16Z,15.798604131227217
2021-06-14T00:01:17Z,15.870172316384181
2021-06-14T00:01:18Z,15.95256027164686
2021-06-14T00:01:19Z,16.064856503198293
2021-06-14T00:01:20Z,16.237673087818695
2021-06-14T00:01:21Z,16.58519194915254
2021-06-14T00:01:22Z,16.824703448275862
2021-06-15T00:00:00Z,16.839282203389832
2021-06-15T00:00:01Z,16.981999148936172
2021-06-15T00:00:02Z,17.078673163841806
2021-06-15T00:00:03Z,16.390188059701494
2021-06-15T00:00:04Z,15.938155631399317
2021-06-15T00:00:05Z,15.644837784090909
2021-06-15T00:00:06Z,15.49815042527339
2021-06-15T00:00:07Z,15.372973751328374
2021-06-15T00:00:08Z,15.27347297551789
2021-06-15T00:00:09Z,15.187702218430035
2021-06-15T00:00:10Z,15.08932987616099
2021-06-15T00:00:11Z,14.993214762242726
2021-06-15T00:00:12Z,14.91564480731548
2021-06-15T00:00:13Z,14.856351795496044
2021-06-15T00:00:14Z,14.786567954545454
2021-06-15T00:00:15Z,14.718224612920448
2021-06-15T00:00:16Z,14.68742028042063
2021-06-15T00:00:17Z,14.647867897727274
2021-06-15T00:00:18Z,14.55862326621924
2021-06-15T00:00:19Z,14.48069575191164
2021-06-15T00:00:20Z,14.423167696058513
2021-06-15T00:00:21Z,14.35689508704062
2021-06-15T00:00:22Z,14.314324269330374
2021-06-15T00:00:23Z,14.269799219858156
2021-06-15T00:00:24Z,14.269435876508162
2021-06-15T00:00:25Z,14.275698510109969
2021-06-15T00:00:26Z,14.273385983635716
2021-06-15T00:00:27Z,14.270863355799928
2021-06-15T00:00:28Z,14.273707152974504
2021-06-15T00:00:29Z,14.276776674937965
2021-06-15T00:00:30Z,14.279826366217176
2021-06-15T00:00:31Z,14.281900531914893
2021-06-15T00:00:32Z,14.284358510638297
2021-06-15T00:00:33Z,14.282853840707965
2021-06-15T00:00:34Z,14.28857355547678
2021-06-15T00:00:35Z,14.282956492351476
2021-06-15T00:00:36Z,14.251854380986165
2021-06-15T00:00:37Z,14.247447017045454
2021-06-15T00:00:38Z,14.249391176470589
2021-06-15T00:00:39Z,14.22864109297374
2021-06-15T00:00:40Z,14.193544783534422
2021-06-15T00:00:41Z,14.190132942013518
2021-06-15T00:00:42Z,14.184411706278823
2021-06-15T00:00:43Z,14.18469609929078
2021-06-15T00:00:44Z,14.18332616258431
2021-06-15T00:00:45Z,14.17915115370962
2021-06-15T00:00:46Z,14.174425204408106
2021-06-15T00:00:47Z,14.176539402560456
2021-06-15T00:00:48Z,14.171677443342777
2021-06-15T00:00:49Z,14.166069654927073
2021-06-15T00:00:50Z,14.163806678507992
2021-06-15T00:00:51Z,14.154745448104853
2021-06-15T00:00:52Z,14.146042299503193
2021-06-15T00:00:53Z,14.143726586316909
2021-06-15T00:00:54Z,14.138832009925558
2021-06-15T00:00:55Z,14.13221093418259
2021-06-15T00:00:56Z,14.129638671875
2021-06-15T00:00:57Z,14.126527079646017
2021-06-15T00:00:58Z,14.127639786476868
2021-06-15T00:00:59Z,14.125461186079546
2021-06-15T00:01:00Z,13.996306785317019
2021-06-15T00:01:01Z,13.843989559164733
2021-06-15T00:01:02Z,13.82213596918086
2021-06-15T00:01:03Z,13.806030674061434
2021-06-15T00:01:04Z,13.786003577817532
2021-06-15T00:01:05Z,13.74012582625118
2021-06-15T00:01:06Z,13.683478994974875
2021-06-15T00:01:07Z,13.63259068653539
2021-06-15T00:01:08Z,13.573648122866894
2021-06-15T00:01:09Z,13.525665351941747
2021-06-15T00:01:10Z,13.489720366732154
2021-06-15T00:01:11Z,13.438652127659575
2021-06-15T00:01:12Z,13.36408578088578
2021-06-15T00:01:13Z,13.317472619047619
2021-06-15T00:01:14Z,13.271886698113208
2021-06-15T00:01:15Z,13.167664925373135
2021-06-15T00:01:16Z,13.061580905752754
2021-06-15T00:01:17Z,13.101389772727273
2021-06-15T00:01:18Z,13.125459762308997
2021-06-15T00:01:19Z,13.107910897435897
2021-06-15T00:01:20Z,13.200176704545454
2021-06-15T00:01:21Z,13.14841779661017
2021-06-15T00:01:22Z,13.145773913043477
2021-06-16T00:00:00Z,13.164575423728813
2021-06-16T00:00:01Z,13.351948510638298
2021-06-16T00:00:02Z,13.367665811965812
2021-06-16T00:00:03Z,13.318620726495727
2021-06-16T00:00:04Z,13.282768439108061
2021-06-16T00:00:05Z,13.259152435530085
2021-06-16T00:00:06Z,13.236384287454324
2021-06-16T00:00:07Z,13.220621002132196
2021-06-16T00:00:08Z,13.205808514664144
2021-06-16T00:00:09Z,13.19332325383305
2021-06-16T00:00:10Z,13.173965944272446
2021-06-16T00:00:11Z,13.151142503536068
2021-06-16T00:00:12Z,13.128177865094957
2021-06-16T00:00:13Z,13.108299210686097
2021-06-16T00:00:14Z,13.086980216031836
2021-06-16T00:00:15Z,13.094173046251994
2021-06-16T00:00:16Z,13.09713571785893
2021-06-16T00:00:17Z,13.088808234737341
2021-06-16T00:00:18Z,13.08311422818792
2021-06-16T00:00:19Z,13.089313010204082
2021-06-16T00:00:20Z,13.173206885378695
2021-06-16T00:00:21Z,13.294109818322381
2021-06-16T00:00:22Z,13.302614850387883
2021-06-16T00:00:23Z,13.312855099150141
2021-06-16T00:00:24Z,13.312842618878637
2021-06-16T00:00:25Z,13.315725877348457
2021-06-16T00:00:26Z,13.317926584070797
2021-06-16T00:00:27Z,13.324513702520411
2021-06-16T00:00:28Z,13.324073014184398
2021-06-16T00:00:29Z,13.329860546875
2021-06-16T00:00:30Z,13.3345261424017
2021-06-16T00:00:31Z,13.339442436079546
2021-06-16T00:00:32Z,13.345086888731396
2021-06-16T00:00:33Z,13.35039443656981
2021-06-16T00:00:34Z,13.347912775017743
2021-06-16T00:00:35Z,13.352707021276595
2021-06-16T00:00:36Z,13.355570106382979
2021-06-16T00:00:37Z,13.360996063829788
2021-06-16T00:00:38Z,13.366283960255501
2021-06-16T00:00:39Z,13.368267802626908
2021-06-16T00:00:40Z,13.370724245651402
2021-06-16T00:00:41Z,13.378924122029089
2021-06-16T00:00:42Z,13.382012841433133
2021-06-16T00:00:43Z,13.380679283433842
2021-06-16T00:00:44Z,13.390481914893616
2021-06-16T00:00:45Z,13.391871276972056
2021-06-16T00:00:46Z,13.39179351523742
2021-06-16T00:00:47Z,13.39942277718739
2021-06-16T00:00:48Z,13.40078003552398
2021-06-16T00:00:49Z,13.404762597586942
2021-06-16T00:00:50Z,13.403339113475177
2021-06-16T00:00:51Z,13.403574557051737
2021-06-16T00:00:52Z,13.402228829787234
2021-06-16T00:00:53Z,13.402069203539822
2021-06-16T00:00:54Z,13.400035314932767
2021-06-16T00:00:55Z,13.399466098686545
2021-06-16T00:00:56Z,13.399709152181625
2021-06-16T00:00:57Z,13.40403698970536
2021-06-16T00:00:58Z,13.40686380106572
2021-06-16T00:00:59Z,13.406382478632478
2021-06-16T00:01:00Z,13.405775712699
2021-06-16T00:01:01Z,13.404957628427965
2021-06-16T00:01:02Z,13.414428582995951
2021-06-16T00:01:03Z,13.426331188751599
2021-06-16T00:01:04Z,13.452337807606265
2021-06-16T00:01:05Z,13.476986974988202
2021-06-16T00:01:06Z,13.5011057
2021-06-16T00:01:07Z,13.53452644715879
2021-06-16T00:01:08Z,13.570961227970438
2021-06-16T00:01:09Z,13.612689969604864
2021-06-16T00:01:10Z,13.673533070866142
2021-06-16T00:01:11Z,13.748874733853796
2021-06-16T00:01:12Z,13.84151464919044
2021-06-16T00:01:13Z,13.915357082273113
2021-06-16T00:01:14Z,13.998314555765596
2021-06-16T00:01:15Z,14.020077919320595
2021-06-16T00:01:16Z,14.009418424242424
2021-06-16T00:01:17Z,14.152040056818182
2021-06-16T00:01:18Z,14.319908658743634
2021-06-16T00:01:19Z,14.186184042553192
2021-06-16T00:01:20Z,13.599960113960114
2021-06-16T00:01:21Z,13.671394491525424
2021-06-16T00:01:22Z,13.763869230769231
2021-06-17T00:00:00Z,13.753789743589744
2021-06-17T00:00:01Z,13.827994372294372
2021-06-17T00:00:02Z,13.843232386363637
2021-06-17T00:00:03Z,13.732761407249466
2021-06-17T00:00:04Z,13.683197098976109
2021-06-17T00:00:05Z,13.638993723252497
2021-06-17T00:00:06Z,13.690202573529412
2021-06-17T00:00:07Z,13.73969148029819
2021-06-17T00:00:08Z,13.836271821631879
2021-06-17T00:00:09Z,13.918567774936061
2021-06-17T00:00:10Z,14.001054861111111
2021-06-17T00:00:11Z,14.088809357142857
2021-06-17T00:00:12Z,14.151921946440234
2021-06-17T00:00:13Z,14.217664902676399
2021-06-17T00:00:14Z,14.268052324263039
2021-06-17T00:00:15Z,14.32124762159273
2021-06-17T00:00:16Z,14.36552620240481
2021-06-17T00:00:17Z,14.41258878371983
2021-06-17T00:00:18Z,14.449115208613728
2021-06-17T00:00:19Z,14.493354781130472
2021-06-17T00:00:20Z,14.528870069133795
2021-06-17T00:00:21Z,14.558920510835913
2021-06-17T00:00:22Z,14.586809918276375
2021-06-17T00:00:23Z,14.620986120996442
2021-06-17T00:00:24Z,14.62466875
2021-06-17T00:00:25Z,14.624077946902656
2021-06-17T00:00:26Z,14.626555315379164
2021-06-17T00:00:27Z,14.619359079646017
2021-06-17T00:00:28Z,14.615748811635331
2021-06-17T00:00:29Z,14.612273435277382
2021-06-17T00:00:30Z,14.610118030464045
2021-06-17T00:00:31Z,14.619401921708185
2021-06-17T00:00:32Z,14.622532018479033
2021-06-17T00:00:33Z,14.63310391319815
2021-06-17T00:00:34Z,14.637174519572953
2021-06-17T00:00:35Z,14.638904861603974
2021-06-17T00:00:36Z,14.639469063723745
2021-06-17T00:00:37Z,14.638604253810705
2021-06-17T00:00:38Z,14.646059190915542
2021-06-17T00:00:39Z,14.649740056717476
2021-06-17T00:00:40Z,14.654090405117271
2021-06-17T00:00:41Z,14.658809456096694
2021-06-17T00:00:42Z,14.656012797724848
2021-06-17T00:00:43Z,14.657460113354587
2021-06-17T00:00:44Z,14.660752328474938
2021-06-17T00:00:45Z,14.66138947368421
2021-06-17T00:00:46Z,14.664133723404255
2021-06-17T00:00:47Z,14.661445535081503
2021-06-17T00:00:48Z,14.660278246983676
2021-06-17T00:00:49Z,14.662833428367783
2021-06-17T00:00:50Z,14.664397163120567
2021-06-17T00:00:51Z,14.66489530416222
2021-06-17T00:00:52Z,14.664936561053755
2021-06-17T00:00:53Z,14.666717459190915
2021-06-17T00:00:54Z,14.670757097118463
2021-06-17T00:00:55Z,14.677215168738899
2021-06-17T00:00:56Z,14.683132705965908
2021-06-17T00:00:57Z,14.685753047484054
2021-06-17T00:00:58Z,14.691955547652917
2021-06-17T00:00:59Z,14.692369658119658
2021-06-17T00:01:00Z,14.732170796130953
2021-06-17T00:01:01Z,14.770072611218568
2021-06-17T00:01:02Z,14.836214088509948
2021-06-17T00:01:03Z,14.900709611277232
2021-06-17T00:01:04Z,14.98051626344086
2021-06-17T00:01:05Z,15.034335146641437
2021-06-17T00:01:06Z,15.094059949874687
2021-06-17T00:01:07Z,15.126590053191489
2021-06-17T00:01:08Z,15.162713969335604
2021-06-17T00:01:09Z,15.187229537149816
2021-06-17T00:01:10Z,15.208158602504945
2021-06-17T00:01:11Z,15.222957112375534
2021-06-17T00:01:12Z,15.237483423702557
2021-06-17T00:01:13Z,15.253864540816327
2021-06-17T00:01:14Z,15.270230558183538
2021-06-17T00:01:15Z,15.284996030042919
2021-06-17T00:01:16Z,15.307558474576272
2021-06-17T00:01:17Z,15.341588794326242
2021-06-17T00:01:18Z,15.339008688245315
2021-06-17T00:01:19Z,15.332574788135593
2021-06-17T00:01:20Z,15.378463172804533
2021-06-17T00:01:21Z,15.451564406779662
2021-06-17T00:01:22Z,15.4601452991453
2021-06-18T00:00:00Z,15.459582051282052
2021-06-18T00:00:01Z,15.44655364806867
2021-06-18T00:00:02Z,15.437217563739377
2021-06-18T00:00:03Z,15.428528177966102
2021-06-18T00:00:04Z,15.41368455008489
2021-06-18T00:00:05Z,15.419516973125884
2021-06-18T00:00:06Z,15.42076896969697
2021-06-18T00:00:07Z,15.414896394485684
2021-06-18T00:00:08Z,15.410658396226415
2021-06-18T00:00:09Z,15.41399279661017
2021-06-18T00:00:10Z,15.41135297757154
2021-06-18T00:00:11Z,15.407996813031161
2021-06-18T00:00:12Z,15.400890784313725
2021-06-18T00:00:13Z,15.390556682867558
2021-06-18T00:00:14Z,15.382364722536806
2021-06-18T00:00:15Z,15.373721402018056
2021-06-18T00:00:16Z,15.372590454772613
2021-06-18T00:00:17Z,15.376730660377358
2021-06-18T00:00:18Z,15.387065413870246
2021-06-18T00:00:19Z,15.399158244567532
2021-06-18T00:00:20Z,15.41277692929293
2021-06-18T00:00:21Z,15.42755251742835
2021-06-18T00:00:22Z,15.446525166543301
2021-06-18T00:00:23Z,15.464967362831858
2021-06-18T00:00:24Z,15.465809943382874
2021-06-18T00:00:25Z,15.46696155484558
2021-06-18T00:00:26Z,15.466161132743363
2021-06-18T00:00:27Z,15.466455630311614
2021-06-18T00:00:28Z,15.466844275079758
2021-06-18T00:00:29Z,15.46634441301273
2021-06-18T00:00:30Z,15.46639826117814
2021-06-18T00:00:31Z,15.466405882352941
2021-06-18T00:00:32Z,15.46598444365698
2021-06-18T00:00:33Z,15.467203365214312
2021-06-18T00:00:34Z,15.467566761262859
2021-06-18T00:00:35Z,15.46649205391983
2021-06-18T00:00:36Z,15.469905559490085
2021-06-18T00:00:37Z,15.468042073602264
2021-06-18T00:00:38Z,15.468489160467588
2021-06-18T00:00:39Z,15.468718458274399
2021-06-18T00:00:40Z,15.467851612903226
2021-06-18T00:00:41Z,15.468330116648993
2021-06-18T00:00:42Z,15.46829596460177
2021-06-18T00:00:43Z,15.469334551259312
2021-06-18T00:00:44Z,15.469214214817441
2021-06-18T00:00:45Z,15.4696404964539
2021-06-18T00:00:46Z,15.471454851274787
2021-06-18T00:00:47Z,15.47214416135881
2021-06-18T00:00:48Z,15.472260091905268
2021-06-18T00:00:49Z,15.472581689141235
2021-06-18T00:00:50Z,15.473905699115043
2021-06-18T00:00:51Z,15.475622695035462
2021-06-18T00:00:52Z,15.475883044247787
2021-06-18T00:00:53Z,15.47720180786955
2021-06-18T00:00:54Z,15.479083044247787
2021-06-18T00:00:55Z,15.480128318584072
2021-06-18T00:00:56Z,15.481681026548673
2021-06-18T00:00:57Z,15.482720651788878
2021-06-18T00:00:58Z,15.482929659815733
2021-06-18T00:00:59Z,15.483612765205091
2021-06-18T00:01:00Z,15.486557591429627
2021-06-18T00:01:01Z,15.490098418209877
2021-06-18T00:01:02Z,15.49551661937576
2021-06-18T00:01:03Z,15.502299659863946
2021-06-18T00:01:04Z,15.508078011643528
2021-06-18T00:01:05Z,15.510909631728046
2021-06-18T00:01:06Z,15.5215503996004
2021-06-18T00:01:07Z,15.529251993620415
2021-06-18T00:01:08Z,15.537442161856253
2021-06-18T00:01:09Z,15.546328276699029
2021-06-18T00:01:10Z,15.559274475065617
2021-06-18T00:01:11Z,15.57774556422995
2021-06-18T00:01:12Z,15.604634745762711
2021-06-18T00:01:13Z,15.638961257434154
2021-06-18T00:01:14Z,15.68228536355052
2021-06-18T00:01:15Z,15.721608537886873
2021-06-18T00:01:16Z,15.766147810218978
2021-06-18T00:01:17Z,15.791203116147308
2021-06-18T00:01:18Z,15.82218843537415
2021-06-18T00:01:19Z,15.849101910828026
2021-06-18T00:01:20Z,15.8695197740113
2021-06-18T00:01:21Z,15.88389659574468
2021-06-18T00:01:22Z,15.869822033898306
2021-06-19T00:00:00Z,15.87025
2021-06-19T00:00:01Z,15.881780425531915
2021-06-19T00:00:02Z,15.712155367231638
2021-06-19T00:00:03Z,15.53377690677966
2021-06-19T00:00:04Z,15.455999657534246
2021-06-19T00:00:05Z,15.310270270270271
2021-06-19T00:00:06Z,15.179403276699029
2021-06-19T00:00:07Z,15.062980320855615
2021-06-19T00:00:08Z,15.017648725212464
2021-06-19T00:00:09Z,15.006437649063033
2021-06-19T00:00:10Z,14.954438515081206
2021-06-19T00:00:11Z,14.829587553342817
2021-06-19T00:00:12Z,14.734479305828422
2021-06-19T00:00:13Z,14.70692358662614
2021-06-19T00:00:14Z,14.703927484383874
2021-06-19T00:00:15Z,14.668843054816392
2021-06-19T00:00:16Z,14.545539969984992
2021-06-19T00:00:17Z,14.472145888468809
2021-06-19T00:00:18Z,14.446346818996416
2021-06-19T00:00:19Z,14.436373690932312
2021-06-19T00:00:20Z,14.412878025995125
2021-06-19T00:00:21Z,14.353327480620155
2021-06-19T00:00:22Z,14.380192822789493
2021-06-19T00:00:23Z,14.434964021352313
2021-06-19T00:00:24Z,14.431892291296625
2021-06-19T00:00:25Z,14.436857738944365
2021-06-19T00:00:26Z,14.446508721965111
2021-06-19T00:00:27Z,14.438163562033417
2021-06-19T00:00:28Z,14.442992405961675
2021-06-19T00:00:29Z,14.45067365248227
2021-06-19T00:00:30Z,14.441850444365446
2021-06-19T00:00:31Z,14.441862655749377
2021-06-19T00:00:32Z,14.434246500888099
2021-06-19T00:00:33Z,14.426382740213523
2021-06-19T00:00:34Z,14.424245908607864
2021-06-19T00:00:35Z,14.412402200141944
2021-06-19T00:00:36Z,14.42204621669627
2021-06-19T00:00:37Z,14.39963172119488
2021-06-19T00:00:38Z,14.39302518703242
2021-06-19T00:00:39Z,14.382738015647226
2021-06-19T00:00:40Z,14.384861653068464
2021-06-19T00:00:41Z,14.38531125757036
2021-06-19T00:00:42Z,14.416273096085408
2021-06-19T00:00:43Z,14.421295580898075
2021-06-19T00:00:44Z,14.436247269503546
2021-06-19T00:00:45Z,14.448644005691925
2021-06-19T00:00:46Z,14.453200889679716
2021-06-19T00:00:47Z,14.46568250977604
2021-06-19T00:00:48Z,14.467065527065527
2021-06-19T00:00:49Z,14.471720959147424
2021-06-19T00:00:50Z,14.460213767342582
2021-06-19T00:00:51Z,14.477151617490224
2021-06-19T00:00:52Z,14.4915390625
2021-06-19T00:00:53Z,14.508794410822357
2021-06-19T00:00:54Z,14.522658123000355
2021-06-19T00:00:55Z,14.497096587273374
2021-06-19T00:00:56Z,14.489759131363474
2021-06-19T00:00:57Z,14.465116725978648
2021-06-19T00:00:58Z,14.442885092724678
2021-06-19T00:00:59Z,14.424337202697906
2021-06-19T00:01:00Z,14.33129425074184
2021-06-19T00:01:01Z,14.265119642857142
2021-06-19T00:01:02Z,14.196720487804878
2021-06-19T00:01:03Z,14.135260110921502
2021-06-19T00:01:04Z,14.10395291218638
2021-06-19T00:01:05Z,14.098906264831514
2021-06-19T00:01:06Z,14.102510621242486
2021-06-19T00:01:07Z,14.092392
2021-06-19T00:01:08Z,14.048553314447592
2021-06-19T00:01:09Z,14.025604316109423
2021-06-19T00:01:10Z,14.057694411571335
2021-06-19T00:01:11Z,14.092980198722499
2021-06-19T00:01:12Z,14.071258791634392
2021-06-19T00:01:13Z,13.990970093457944
2021-06-19T00:01:14Z,13.971275878442546
2021-06-19T00:01:15Z,14.130682958199356
2021-06-19T00:01:16Z,14.236342682926828
2021-06-19T00:01:17Z,14.282756776034237
2021-06-19T00:01:18Z,14.280577264957264
2021-06-19T00:01:19Z,14.375410492505353
2021-06-19T00:01:20Z,14.789102873563218
2021-06-19T00:01:21Z,14.636878297872341
2021-06-19T00:01:22Z,13.881119658119658
2021-06-20T00:00:00Z,13.848062068965517
2021-06-20T00:00:01Z,13.406471739130435
2021-06-20T00:00:02Z,13.373986647727273
2021-06-20T00:00:03Z,13.587926751592356
2021-06-20T00:00:04Z,13.702889152542372
2021-06-20T00:00:05Z,13.756264772727272
2021-06-20T00:00:06Z,13.764318469015796
2021-06-20T00:00:07Z,13.777878427205101
2021-06-20T00:00:08Z,13.581305671077505
2021-06-20T00:00:09Z,13.517641040955631
2021-06-20T00:00:10Z,13.371169123351436
2021-06-20T00:00:11Z,13.244197667844523
2021-06-20T00:00:12Z,13.2347281496063
2021-06-20T00:00:13Z,13.230141080097088
2021-06-20T00:00:14Z,13.204540431572969
2021-06-20T00:00:15Z,13.186227934147636
2021-06-20T00:00:16Z,13.127716307074762
2021-06-20T00:00:17Z,13.055143546099291
2021-06-20T00:00:18Z,13.059589995513683
2021-06-20T00:00:19Z,13.103457142857144
2021-06-20T00:00:20Z,13.117498090207233
2021-06-20T00:00:21Z,13.122734560247967
2021-06-20T00:00:22Z,13.091187430683918
2021-06-20T00:00:23Z,13.071852328474938
2021-06-20T00:00:24Z,13.087066122738559
2021-06-20T00:00:25Z,13.079862730496455
2021-06-20T00:00:26Z,13.09285609929078
2021-06-20T00:00:27Z,13.100454920071048
2021-06-20T00:00:28Z,13.11467211197732
2021-06-20T00:00:29Z,13.089742381289865
2021-06-20T00:00:30Z,13.089358664772726
2021-06-20T00:00:31Z,13.070472617354197
2021-06-20T00:00:32Z,13.066296309439318
2021-06-20T00:00:33Z,13.064653867991483
2021-06-20T00:00:34Z,13.077812686038271
2021-06-20T00:00:35Z,13.085935646017699
2021-06-20T00:00:36Z,13.070923038693646
2021-06-20T00:00:37Z,13.074051243781094
2021-06-20T00:00:38Z,13.048077860696518
2021-06-20T00:00:39Z,13.041797802976612
2021-06-20T00:00:40Z,13.020993477490252
2021-06-20T00:00:41Z,12.991555658034764
2021-06-20T00:00:42Z,12.981924415308292
2021-06-20T00:00:43Z,12.973580298719773
2021-06-20T00:00:44Z,12.972244952178533
2021-06-20T00:00:45Z,12.99302175761871
2021-06-20T00:00:46Z,12.995795217853347
